id,host_id,host_name,host_since,host_response_rate,host_listings_count,host_total_listings_count,city,state,zipcode,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month,host_year,host_month,host_quarter,host_tenure_days
6361863,25150356,Kurt & Anna,2014-12-24,100.0,1.0,1.0,seattle,WA,98119,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",145.0,650.0,2200.0,100.0,30.0,2,10.0,2,1125,44,94.0,moderate,5.64,2014,12,4,4066
8105221,15155647,Shiri,2014-05-06,100.0,1.0,1.0,seattle,WA,98119,United States,Townhouse,Private room,2,1.0,1.0,1.0,Futon,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",80.0,650.0,2200.0,0.0,0.0,1,0.0,1,1125,10,100.0,flexible,2.5,2014,5,2,4298
3269390,12171359,Diane,2014-02-12,100.0,3.0,3.0,seattle,WA,98119,United States,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",95.0,650.0,2200.0,200.0,60.0,1,0.0,3,1125,77,98.0,moderate,4.12,2014,2,1,4381
4566393,23669617,Irmela,2014-11-12,100.0,1.0,1.0,seattle,WA,98119,United States,House,Entire home/apt,4,2.5,3.0,3.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",400.0,2100.0,7500.0,750.0,120.0,4,20.0,2,1125,0,96.0,moderate,0.0,2014,11,4,4108
9282409,560743,Zachary,2011-05-05,100.0,1.0,1.0,seattle,WA,98119,United States,House,Private room,2,2.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",85.0,450.0,2200.0,0.0,0.0,1,0.0,2,1125,2,100.0,moderate,1.3,2011,5,2,5395
8095168,3521823,Elise,2012-09-10,100.0,2.0,2.0,seattle,WA,98119,United States,Apartment,Private room,2,1.0,1.0,1.0,Futon,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",70.0,650.0,2200.0,0.0,20.0,1,0.0,1,1125,1,100.0,flexible,0.25,2012,9,3,4901
2746782,4016632,Jean-Marc,2012-10-30,100.0,5.0,5.0,seattle,WA,98119,United States,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials}",90.0,540.0,2200.0,150.0,25.0,1,0.0,2,14,109,97.0,strict,5.24,2012,10,4,4851
6424982,33524725,Ruth,2015-05-16,100.0,1.0,1.0,seattle,WA,98119,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",80.0,650.0,2200.0,0.0,0.0,2,15.0,1,6,52,92.0,flexible,7.06,2015,5,2,3923
762029,4016632,Jean-Marc,2012-10-30,100.0,5.0,5.0,seattle,WA,98119,United States,Camper/RV,Private room,2,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Essentials,Shampoo}",60.0,360.0,2200.0,150.0,25.0,2,0.0,2,7,191,97.0,strict,4.96,2012,10,4,4851
8988281,46954097,Nell & Andreas,2015-10-19,100.0,1.0,1.0,seattle,WA,98119,United States,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",175.0,650.0,2200.0,250.0,78.0,4,50.0,1,15,0,96.0,moderate,0.0,2015,10,4,3767
7077910,2843411,Dina,2012-07-05,100.0,1.0,1.0,seattle,WA,98107,United States,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",170.0,1195.0,3195.0,250.0,100.0,6,100.0,4,1125,9,91.0,strict,1.82,2012,7,3,4968
3772674,18232665,Kim,2014-07-17,100.0,1.0,1.0,seattle,WA,98107,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",85.0,650.0,2200.0,0.0,50.0,2,20.0,3,1125,65,98.0,moderate,3.94,2014,7,3,4226
7021906,28770702,Mercy,2015-03-04,100.0,4.0,4.0,seattle,WA,98107,United States,House,Entire home/apt,12,3.5,5.0,7.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",465.0,3035.0,12140.0,1000.0,250.0,1,0.0,3,1125,5,96.0,strict,1.38,2015,3,1,3996
7618605,5326074,Mckinzy,2013-03-04,100.0,1.0,1.0,seattle,WA,98107,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",175.0,650.0,2200.0,250.0,50.0,1,0.0,1,1125,5,96.0,flexible,1.01,2013,3,1,4726
10234558,31887689,Sophia,2015-04-25,100.0,1.0,1.0,seattle,WA,98107,United States,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer""}",50.0,650.0,2200.0,0.0,0.0,0,0.0,1,1125,0,96.0,flexible,0.0,2015,4,2,3944
7021702,36805437,Brooke,2015-06-26,100.0,1.0,1.0,seattle,WA,98107,United States,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,{},60.0,650.0,2200.0,0.0,0.0,1,0.0,1,1125,0,96.0,flexible,0.0,2015,6,2,3882
7680439,1612983,Andrea,2012-01-16,100.0,1.0,1.0,seattle,WA,98107,United States,House,Private room,2,1.0,1.0,1.0,Pull-out Sofa,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Pets live on this property"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",59.0,351.0,2200.0,0.0,12.0,1,0.0,1,1125,16,93.0,flexible,3.29,2012,1,1,5139
4258515,841009,Lauren,2011-07-19,100.0,1.0,1.0,seattle,WA,98107,United States,Apartment,Private room,4,1.0,1.0,4.0,Real Bed,"{TV,""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",47.0,650.0,2200.0,200.0,15.0,2,10.0,1,1125,23,88.0,strict,3.07,2011,7,3,5320
1148517,6296335,Fleur,2013-05-08,100.0,1.0,1.0,seattle,WA,98107,United States,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",145.0,650.0,2200.0,100.0,45.0,4,30.0,2,14,45,97.0,moderate,1.44,2013,5,2,4661
2487892,1343908,Martin,2011-10-27,100.0,1.0,1.0,seattle,WA,98107,United States,House,Private room,2,1.0,1.0,1.0,Futon,"{Internet,""Wireless Internet"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",Shampoo}",70.0,650.0,2200.0,0.0,0.0,1,0.0,1,1125,75,94.0,flexible,3.46,2011,10,4,5220
3038772,15473800,Lisa,2014-05-13,100.0,1.0,1.0,seattle,WA,98107,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",55.0,650.0,2200.0,100.0,25.0,1,10.0,2,1125,86,94.0,moderate,4.43,2014,5,2,4291
699460,3587674,Patti And Benson,2012-09-16,100.0,1.0,1.0,seattle,WA,98107,United States,House,Private room,4,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",95.0,650.0,2000.0,0.0,30.0,2,35.0,2,90,151,97.0,moderate,3.85,2012,9,3,4895
4085439,21066328,Debra,2014-09-08,100.0,1.0,1.0,seattle,WA,98107,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Pets live on this property"",Dog(s),""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",125.0,650.0,2200.0,0.0,0.0,1,0.0,1,1125,6,92.0,flexible,0.38,2014,9,3,4173
8053990,23228606,Elin,2014-11-01,100.0,3.0,3.0,seattle,WA,98107,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",65.0,650.0,2200.0,0.0,45.0,1,0.0,1,26,16,94.0,moderate,3.75,2014,11,4,4119
7011773,23228606,Elin,2014-11-01,100.0,3.0,3.0,seattle,WA,98107,United States,House,Private room,1,1.0,1.0,1.0,Pull-out Sofa,"{TV,Internet,""Wireless Internet"",Kitchen,Essentials}",25.0,650.0,2200.0,0.0,0.0,1,0.0,1,1125,0,96.0,flexible,0.0,2014,11,4,4119
2467550,811494,Alexis,2011-07-12,100.0,1.0,1.0,seattle,WA,98107,United States,House,Entire home/apt,4,1.0,0.0,2.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",40.0,250.0,800.0,500.0,50.0,2,10.0,5,1125,0,96.0,strict,0.0,2011,7,3,5327
2686374,2231298,Chris,2012-04-26,100.0,4.0,4.0,seattle,WA,98107,United States,House,Entire home/apt,6,1.0,3.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",149.0,1300.0,3950.0,0.0,0.0,4,20.0,1,1125,165,95.0,moderate,7.84,2012,4,2,5038
1956274,7466082,Vera,2013-07-13,100.0,1.0,1.0,seattle,WA,98107,United States,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",125.0,900.0,3750.0,250.0,75.0,0,0.0,3,1125,48,100.0,strict,2.11,2013,7,3,4595
8537192,43954674,Brian,2015-09-11,100.0,3.0,3.0,seattle,WA,98107,United States,House,Private room,2,0.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",55.0,650.0,2200.0,0.0,0.0,1,0.0,1,1125,0,96.0,flexible,0.0,2015,9,3,3805
5919096,53050,Bob,2009-11-10,100.0,2.0,2.0,seattle,WA,98107,United States,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",129.0,903.0,2200.0,250.0,75.0,1,0.0,5,999,2,100.0,strict,0.26,2009,11,4,5936
6516529,3781927,Katharine,2012-10-06,100.0,1.0,1.0,seattle,WA,98107,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",100.0,650.0,2000.0,0.0,0.0,1,0.0,1,1125,0,96.0,strict,0.0,2012,10,4,4875
3294243,4970133,Paula,2013-02-05,100.0,1.0,1.0,seattle,WA,98107,United States,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",150.0,950.0,2200.0,0.0,0.0,1,0.0,2,1125,27,93.0,moderate,1.48,2013,2,1,4753
10210971,24709547,Daniel,2014-12-10,100.0,1.0,1.0,seattle,WA,98107,United States,Townhouse,Private room,1,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Heating,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",50.0,650.0,2200.0,500.0,10.0,1,20.0,1,1125,0,96.0,flexible,0.0,2014,12,4,4080
3584790,2882219,John And Alicia,2012-07-09,100.0,1.0,1.0,seattle,WA,98117,United States,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",99.0,599.0,2200.0,200.0,0.0,4,0.0,5,15,0,96.0,moderate,0.0,2012,7,3,4964
1266459,2317654,Dahlia,2012-05-07,100.0,1.0,1.0,seattle,WA,98107,United States,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Washer,Dryer}",150.0,650.0,2200.0,0.0,60.0,2,50.0,2,1125,9,98.0,strict,0.3,2012,5,2,5027
9098059,43954674,Brian,2015-09-11,100.0,3.0,3.0,seattle,WA,98107,United States,Bungalow,Entire home/apt,4,1.0,1.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",105.0,650.0,2200.0,0.0,0.0,1,0.0,2,1125,0,96.0,flexible,0.0,2015,9,3,3805
408526,2034501,Vivian,2012-03-30,100.0,2.0,2.0,seattle,WA,98107,United States,House,Entire home/apt,7,4.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",218.0,1221.0,4200.0,750.0,300.0,4,15.0,14,60,0,96.0,strict,0.0,2012,3,1,5065
4118282,19071753,Julien,2014-07-28,100.0,1.0,1.0,seattle,WA,98117,United States,House,Entire home/apt,5,1.5,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",80.0,650.0,2200.0,200.0,75.0,1,0.0,1,7,88,95.0,moderate,6.07,2014,7,3,4215
6813483,35674639,Beverly,2015-06-13,100.0,1.0,1.0,seattle,WA,98107,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",126.0,945.0,3970.0,300.0,95.0,2,25.0,2,1125,10,98.0,moderate,1.75,2015,6,2,3895
6590264,24500821,Tim,2014-12-04,100.0,1.0,1.0,seattle,WA,98107,United States,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",115.0,750.0,2200.0,500.0,50.0,2,50.0,1,1125,5,96.0,strict,0.82,2014,12,4,4086
2650482,205007,Martin And Taryn,2010-08-18,100.0,1.0,1.0,seattle,WA,98107,United States,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",225.0,650.0,2200.0,0.0,75.0,1,0.0,2,10,10,98.0,flexible,0.64,2010,8,3,5655
20927,79450,Brad & Liz,2010-02-09,100.0,2.0,2.0,seattle,WA,98107,United States,Cabin,Entire home/apt,2,1.0,1.0,1.0,Futon,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",Shampoo}",89.0,549.0,2200.0,0.0,10.0,2,0.0,2,14,244,97.0,moderate,3.64,2010,2,1,5845
4395578,430709,Sea To Sky Rentals,2011-03-08,100.0,36.0,36.0,seattle,WA,98107,United States,House,Entire home/apt,8,2.5,3.0,5.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",225.0,650.0,2200.0,0.0,264.0,1,0.0,3,1125,1,100.0,strict,0.11,2011,3,1,5453
4995903,13535511,Megan,2014-03-25,100.0,1.0,1.0,seattle,WA,98107,United States,House,Entire home/apt,1,1.0,0.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",50.0,250.0,850.0,0.0,0.0,1,0.0,1,1125,0,96.0,flexible,0.0,2014,3,1,4340
5549211,28770702,Mercy,2015-03-04,100.0,4.0,4.0,seattle,WA,98107,United States,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",134.0,910.0,3402.0,200.0,100.0,1,0.0,3,45,40,98.0,strict,4.05,2015,3,1,3996
8240758,15785670,Emily,2014-05-20,100.0,1.0,1.0,seattle,WA,98107,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",75.0,500.0,2200.0,0.0,100.0,1,0.0,3,1125,2,88.0,moderate,0.62,2014,5,2,4284
6856295,34872403,Pallavi,2015-06-02,100.0,1.0,1.0,seattle,WA,98107,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",65.0,555.0,1850.0,0.0,0.0,2,15.0,1,1125,46,97.0,moderate,6.87,2015,6,2,3906
6881188,33225983,Jean,2015-05-12,100.0,2.0,2.0,seattle,WA,98107,United States,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",375.0,1800.0,2200.0,300.0,100.0,1,0.0,1,1125,23,96.0,moderate,3.75,2015,5,2,3927
1579615,8403307,Mario,2013-08-26,100.0,2.0,2.0,seattle,WA,98107,United States,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",97.0,590.0,1795.0,100.0,45.0,2,10.0,2,1125,44,98.0,strict,1.55,2013,8,3,4551
3766866,19296907,J.Lynn,2014-08-01,100.0,1.0,1.0,seattle,WA,98107,United States,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",145.0,900.0,2250.0,150.0,45.0,2,25.0,2,35,14,97.0,moderate,0.82,2014,8,3,4211
2406966,53050,Bob,2009-11-10,100.0,2.0,2.0,seattle,WA,98107,United States,Apartment,Entire home/apt,5,1.0,2.0,4.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",129.0,903.0,2200.0,250.0,75.0,1,0.0,5,1125,12,100.0,strict,0.77,2009,11,4,5936
4872699,25066447,Karen,2014-12-21,100.0,1.0,1.0,seattle,WA,98107,United States,House,Entire home/apt,6,1.5,3.0,4.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",197.0,1172.0,2200.0,0.0,180.0,1,0.0,4,29,1,100.0,strict,0.09,2014,12,4,4069
5470629,28375755,Barbara,2015-02-26,100.0,1.0,1.0,seattle,WA,98107,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer""}",120.0,650.0,2200.0,350.0,60.0,2,20.0,2,28,25,99.0,moderate,3.39,2015,2,1,4002
2950213,15060417,Ginny,2014-05-03,100.0,1.0,1.0,seattle,WA,98107,United States,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",200.0,1500.0,5500.0,150.0,0.0,4,100.0,2,90,35,95.0,flexible,1.84,2014,5,2,4301
